Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price,Saturated Fat Metric
"Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel",,24.0,56.0,21.0,4.0,2.0,960.0,260.0,570.0,11.0,0.5,0.6549707602339182,3.0409356725146197,1.0936431989063569,1.4035087719298245,1.4736842105263157,3.39,1.9298245614035088
"Avocado, Egg White & Spinach on Sprouted Grain Bagel Flat",,14.0,52.0,21.0,4.0,7.0,590.0,25.0,410.0,6.0,0.0,0.8455284552845529,0.4065040650406504,0.8869179600886918,1.1991869918699187,2.048780487804878,1.05,1.4634146341463417
"Bacon, Egg & Cheese on Artisan Ciabatta",187.0,20.0,40.0,24.0,1.0,2.0,850.0,245.0,450.0,9.0,0.0,0.5925925925925927,3.6296296296296293,1.1544011544011545,1.5740740740740742,2.1333333333333333,7.99,2.0
"Bacon, Egg & Cheese on Brioche",,25.0,32.0,24.0,6.0,1.0,790.0,295.0,460.0,12.0,0.5,0.463768115942029,4.27536231884058,1.411631846414455,1.4311594202898552,2.0869565217391304,7.99,2.608695652173913
"Bacon, Scrambled Egg & Cheese on Artisan Ciabatta",161.0,22.0,40.0,25.0,1.0,2.0,760.0,275.0,460.0,9.0,0.0,0.5797101449275363,3.9855072463768115,1.2422360248447206,1.3768115942028987,2.1739130434782608,2.99,1.956521739130435
"Bacon, Scrambled Egg & Cheese on Brioche",,27.0,33.0,25.0,6.0,1.0,700.0,325.0,470.0,13.0,0.5,0.4680851063829788,4.609929078014185,1.4921248963802156,1.2411347517730495,2.127659574468085,6.39,2.7659574468085104
Egg & Cheese on Artisan Ciabatta,,15.0,39.0,19.0,0.0,2.0,700.0,230.0,380.0,7.0,0.0,0.6842105263157895,4.035087719298246,1.0252904989747094,1.5350877192982457,2.0,4.49,1.8421052631578945
Egg & Cheese on Brioche,,21.0,32.0,19.0,5.0,1.0,640.0,280.0,390.0,11.0,0.5,0.5470085470085471,4.786324786324786,1.3986013986013988,1.3675213675213675,1.9487179487179487,7.99,2.8205128205128207
Four Cheese Souffle,163.0,28.0,38.0,15.0,8.0,1.0,830.0,170.0,410.0,17.0,0.0,0.6178861788617886,2.7642276422764227,1.7738359201773837,1.6869918699186992,1.4634146341463414,4.49,4.146341463414634
Greek Yogurt with Mixed Berries & Granola,,10.0,39.0,15.0,30.0,3.0,55.0,20.0,300.0,5.0,0.0,0.8666666666666667,0.4444444444444445,0.8658008658008658,0.15277777777777776,2.0,4.19,1.6666666666666667
Ham & Swiss Souffle,,30.0,36.0,18.0,8.0,1.0,810.0,160.0,450.0,18.0,0.0,0.5333333333333333,2.3703703703703707,1.7316017316017316,1.5,1.6,6.39,4.0
"Ham, Egg & Cheese on Whole Grain Farmstyle Bread",,15.0,20.0,22.0,1.0,2.0,790.0,245.0,310.0,7.0,0.0,0.43010752688172044,5.268817204301075,1.2568077084206115,2.1236559139784945,2.838709677419355,5.99,2.258064516129032
"Ham, Egg, Cheese & Roasted Tomato on Whole Grain Farmstyle Bread",,15.0,21.0,22.0,1.0,2.0,820.0,245.0,320.0,7.0,0.0,0.43750000000000006,5.104166666666667,1.2175324675324675,2.135416666666667,2.75,0.99,2.1875
"Ham, Scrambled Egg & Cheese on Whole Grain Farmstyle Bread",,17.0,21.0,23.0,1.0,2.0,710.0,275.0,330.0,7.0,0.0,0.4242424242424242,5.555555555555556,1.3380558835104288,1.7929292929292928,2.787878787878788,0.99,2.1212121212121215
"Ham, Scrambled Egg, Cheese & Roasted Tomato on Whole Grain Farmstyle Bread",,17.0,22.0,23.0,1.0,2.0,730.0,275.0,330.0,7.0,0.0,0.4444444444444445,5.555555555555556,1.3380558835104288,1.8434343434343434,2.787878787878788,0.99,2.1212121212121215
"Sausage, Egg & Cheese on Brioche",,34.0,33.0,27.0,6.0,1.0,970.0,325.0,550.0,16.0,0.5,0.4,3.93939393939394,1.6056670602125147,1.4696969696969697,1.9636363636363634,7.99,2.909090909090909
"Sausage, Scrambled Egg & Cheese on Artisan Ciabatta",,30.0,41.0,28.0,1.0,2.0,940.0,305.0,560.0,12.0,0.0,0.48809523809523814,3.630952380952381,1.3914656771799627,1.398809523809524,2.0,4.99,2.142857142857143
"Sausage, Scrambled Egg & Cheese on Brioche",,35.0,33.0,28.0,6.0,1.0,880.0,355.0,570.0,16.0,0.5,0.3859649122807018,4.152046783625732,1.5948963317384368,1.286549707602339,1.9649122807017543,6.39,2.807017543859649
Scrambled Egg & Cheese on Artisan Ciabatta,,17.0,40.0,20.0,0.0,2.0,620.0,260.0,400.0,7.0,0.0,0.6666666666666667,4.333333333333334,1.103896103896104,1.2916666666666667,2.0,4.69,1.7500000000000002
Scrambled Egg & Cheese on Brioche,,22.0,32.0,20.0,5.0,1.0,550.0,310.0,410.0,11.0,0.5,0.5203252032520326,5.040650406504065,1.3937282229965156,1.1178861788617886,1.951219512195122,7.99,2.682926829268293
Spinach & Artichoke Souffle,,33.0,39.0,18.0,8.0,2.0,890.0,170.0,520.0,19.0,0.5,0.5,2.1794871794871797,1.6483516483516483,1.4262820512820513,1.3846153846153846,4.99,3.653846153846154
Spinach & Bacon Souffle,,35.0,37.0,20.0,8.0,1.0,900.0,185.0,550.0,19.0,0.5,0.44848484848484854,2.2424242424242427,1.652892561983471,1.3636363636363638,1.4545454545454546,2.99,3.4545454545454546
Steak & Egg on Everything Bagel,,19.0,59.0,34.0,4.0,3.0,1030.0,260.0,550.0,8.0,0.0,0.7151515151515152,3.1515151515151514,0.8972845336481701,1.5606060606060608,2.4727272727272727,1.05,1.4545454545454546
Steak & Scrambled Egg on Everything Bagel,,20.0,60.0,35.0,4.0,3.0,940.0,290.0,570.0,9.0,0.0,0.7017543859649122,3.3918128654970765,0.9113693324219639,1.3742690058479532,2.4561403508771926,1.05,1.5789473684210527
"Steel Cut Oatmeal with Almonds, Quinoa & Honey",,7.0,51.0,8.0,7.0,8.0,220.0,0.0,300.0,1.0,0.0,1.1333333333333335,0.0,0.6060606060606061,0.611111111111111,1.0666666666666667,4.19,0.33333333333333337
Steel Cut Oatmeal with Strawberries & Pecans,,14.0,51.0,6.0,16.0,9.0,160.0,0.0,340.0,2.0,0.0,1.0,0.0,1.0695187165775402,0.39215686274509803,0.7058823529411764,4.19,0.5882352941176471
Asiago Cheese Bagel,,6.0,55.0,13.0,3.0,2.0,470.0,15.0,330.0,3.0,0.0,1.1111111111111112,0.30303030303030304,0.47225501770956313,1.186868686868687,1.5757575757575757,4.49,0.9090909090909091
Blueberry Bagel,,1.5,69.0,10.0,10.0,2.0,430.0,0.0,340.0,0.0,0.0,1.3529411764705883,0.0,0.11459129106187929,1.053921568627451,1.1764705882352942,1.34,0.0
Cherry Vanilla Bagel,,5.0,69.0,10.0,18.0,3.0,380.0,0.0,360.0,3.0,0.0,1.277777777777778,0.0,0.3607503607503607,0.8796296296296297,1.1111111111111112,4.59,0.8333333333333334
Chocolate Chip Bagel,,6.0,68.0,11.0,13.0,2.0,410.0,5.0,380.0,3.0,0.0,1.192982456140351,0.08771929824561403,0.4101161995898838,0.8991228070175439,1.1578947368421053,1.34,0.7894736842105263
Cinnamon Crunch Bagel,,7.0,82.0,10.0,32.0,2.0,380.0,0.0,430.0,7.0,0.0,1.2713178294573644,0.0,0.42283298097251587,0.7364341085271319,0.9302325581395349,1.34,1.627906976744186
Cinnamon Swirl & Raisin Bagel,,2.0,66.0,10.0,11.0,3.0,410.0,0.0,320.0,1.0,0.0,1.375,0.0,0.16233766233766234,1.0677083333333335,1.25,1.34,0.3125
Cranberry Walnut Bagel,,6.0,65.0,10.0,14.0,3.0,380.0,0.0,350.0,0.5,0.0,1.2380952380952381,0.0,0.44526901669758817,0.9047619047619048,1.1428571428571428,2.19,0.14285714285714285
Everything Bagel,,2.0,58.0,10.0,4.0,2.0,590.0,0.0,300.0,0.0,0.0,1.288888888888889,0.0,0.17316017316017318,1.6388888888888888,1.3333333333333333,1.05,0.0
French Toast Bagel,,4.0,67.0,10.0,15.0,2.0,560.0,0.0,350.0,2.5,0.0,1.276190476190476,0.0,0.29684601113172543,1.3333333333333335,1.1428571428571428,1.34,0.7142857142857143
Jalapeno Cheddar Bagel,,3.0,57.0,12.0,3.0,2.0,750.0,5.0,310.0,1.5,0.0,1.2258064516129032,0.10752688172043011,0.25136154168412234,2.0161290322580645,1.5483870967741935,6.19,0.4838709677419355
Plain Bagel,109.0,1.5,58.0,10.0,3.0,2.0,410.0,0.0,290.0,0.0,0.0,1.3333333333333335,0.0,0.13434841021047916,1.1781609195402298,1.3793103448275863,1.05,0.0
Poppyseed Bagel,,2.5,58.0,10.0,4.0,2.0,410.0,0.0,300.0,2.5,0.0,1.288888888888889,0.0,0.21645021645021645,1.138888888888889,1.3333333333333333,1.05,0.8333333333333334
Salt Bagel,,1.5,58.0,10.0,3.0,2.0,2740.0,0.0,290.0,0.0,0.0,1.3333333333333335,0.0,0.13434841021047916,7.873563218390806,1.3793103448275863,2.19,0.0
Sesame Bagel,,3.0,58.0,10.0,3.0,2.0,410.0,0.0,300.0,0.0,0.0,1.288888888888889,0.0,0.2597402597402597,1.138888888888889,1.3333333333333333,1.05,0.0
Sprouted Grain Bagel Flat,,1.5,48.0,8.0,4.0,5.0,300.0,0.0,240.0,0.0,0.0,1.3333333333333335,0.0,0.16233766233766234,1.0416666666666667,1.3333333333333333,1.05,0.0
Whole Grain Bagel,,2.5,67.0,13.0,5.0,7.0,460.0,0.0,330.0,0.0,0.0,1.3535353535353536,0.0,0.19677292404565133,1.1616161616161618,1.5757575757575757,1.05,0.0
Apple Crunch Muffin,139.0,12.0,80.0,7.0,49.0,2.0,380.0,55.0,450.0,3.0,0.0,1.1851851851851853,0.8148148148148148,0.6926406926406927,0.7037037037037037,0.6222222222222222,2.19,0.6666666666666667
Bear Claw,128.0,31.0,59.0,9.0,29.0,3.0,350.0,75.0,550.0,15.0,0.0,0.7151515151515152,0.9090909090909091,1.463990554899646,0.5303030303030303,0.6545454545454545,2.69,2.727272727272727
Blueberry Muffin with Fresh Blueberries,128.0,18.0,69.0,6.0,40.0,1.0,380.0,60.0,460.0,3.0,0.0,1.0,0.8695652173913043,1.0163749294184077,0.6884057971014493,0.5217391304347826,2.39,0.6521739130434783
Candy Cookie,,19.0,58.0,5.0,30.0,1.0,260.0,70.0,420.0,11.0,0.5,0.9206349206349207,1.1111111111111112,1.1750154607297465,0.5158730158730159,0.47619047619047616,1.99,2.619047619047619
Cheese Pastry,110.0,23.0,43.0,8.0,15.0,1.0,340.0,65.0,410.0,15.0,0.5,0.6991869918699187,1.056910569105691,1.4570795058599937,0.6910569105691057,0.7804878048780488,2.69,3.6585365853658534
Cherry Pastry,137.0,22.0,58.0,7.0,28.0,1.0,360.0,60.0,460.0,14.0,0.5,0.8405797101449275,0.8695652173913043,1.2422360248447206,0.6521739130434783,0.6086956521739131,2.69,3.0434782608695654
Chocolate Chip Muffie,78.0,14.0,46.0,4.0,28.0,1.0,230.0,35.0,320.0,4.0,0.0,0.9583333333333333,0.7291666666666667,1.1363636363636362,0.5989583333333334,0.5,1.59,1.25
Chocolate Chipper Cookie,,19.0,51.0,4.0,30.0,2.0,290.0,50.0,380.0,11.0,0.0,0.8947368421052632,0.8771929824561403,1.2987012987012987,0.6359649122807018,0.42105263157894735,1.99,2.8947368421052633
Chocolate Pastry,99.0,24.0,46.0,7.0,17.0,2.0,250.0,50.0,420.0,15.0,0.0,0.7301587301587302,0.7936507936507936,1.484230055658627,0.49603174603174605,0.6666666666666666,2.69,3.571428571428571
Cinnamon Crunch Scone,,23.0,79.0,8.0,42.0,2.0,900.0,70.0,550.0,16.0,0.5,0.9575757575757576,0.8484848484848484,1.0861865407319953,1.3636363636363638,0.5818181818181818,2.59,2.909090909090909
Cinnamon Roll,170.0,25.0,100.0,13.0,47.0,3.0,660.0,95.0,670.0,12.0,0.0,0.9950248756218905,0.945273631840796,0.9691800736576855,0.8208955223880597,0.7761194029850746,2.79,1.791044776119403
Cobblestone,197.0,12.0,102.0,11.0,56.0,3.0,500.0,60.0,560.0,7.0,0.0,1.2142857142857142,0.7142857142857143,0.5565862708719852,0.7440476190476191,0.7857142857142857,2.69,1.25
Cranberry Orange Muffin,,19.0,71.0,6.0,40.0,2.0,400.0,65.0,480.0,3.0,0.0,0.9861111111111112,0.9027777777777778,1.028138528138528,0.6944444444444445,0.5,2.19,0.625
Double Fudge Brownie,,22.0,80.0,6.0,58.0,4.0,250.0,40.0,520.0,11.0,0.0,1.0256410256410258,0.5128205128205129,1.098901098901099,0.40064102564102566,0.46153846153846156,2.49,2.1153846153846154
French Croissant,71.0,18.0,32.0,6.0,7.0,1.0,260.0,60.0,310.0,11.0,0.0,0.6881720430107527,1.2903225806451613,1.5081692501047341,0.6989247311827957,0.7741935483870968,2.99,3.5483870967741935
Kitchen Sink Cookie,,44.0,97.0,8.0,54.0,3.0,770.0,90.0,800.0,28.0,1.0,0.8083333333333333,0.75,1.4285714285714286,0.8020833333333334,0.4,2.49,3.5000000000000004
Lemon Drop Cookie,,20.0,61.0,5.0,33.0,1.0,270.0,70.0,440.0,13.0,0.5,0.9242424242424243,1.0606060606060606,1.1806375442739079,0.5113636363636364,0.4545454545454546,2.49,2.9545454545454546
Oatmeal Raisin Cookie with Berries,,13.0,54.0,4.0,32.0,2.0,170.0,50.0,340.0,7.0,0.0,1.0588235294117647,0.9803921568627452,0.9931245225362874,0.4166666666666667,0.47058823529411764,1.99,2.0588235294117645
Orange Mini Scone,,7.0,27.0,3.0,12.0,1.0,270.0,25.0,180.0,4.5,0.0,1.0,0.925925925925926,1.0101010101010102,1.25,0.6666666666666666,2.59,2.5
Orange Scone,,20.0,80.0,9.0,37.0,2.0,810.0,75.0,540.0,13.0,0.5,0.9876543209876543,0.925925925925926,0.962000962000962,1.25,0.6666666666666666,2.59,2.4074074074074074
Pastry Ring,73.0,13.0,31.0,3.0,18.0,1.0,170.0,40.0,250.0,8.0,0.0,0.8266666666666667,1.0666666666666667,1.3506493506493507,0.5666666666666668,0.48,8.79,3.2
Pecan Braid,106.0,26.0,52.0,8.0,23.0,2.0,280.0,50.0,470.0,13.0,0.0,0.7375886524822695,0.7092198581560284,1.4368610113290963,0.49645390070921985,0.6808510638297872,2.69,2.7659574468085104
Pecan Roll,159.0,46.0,69.0,11.0,32.0,5.0,400.0,70.0,720.0,14.0,0.0,0.638888888888889,0.6481481481481481,1.6594516594516593,0.462962962962963,0.611111111111111,2.69,1.9444444444444444
Pumpkin Cookie,,22.0,64.0,4.0,37.0,1.0,230.0,55.0,460.0,14.0,0.5,0.927536231884058,0.7971014492753624,1.2422360248447206,0.4166666666666667,0.34782608695652173,1.59,3.0434782608695654
Pumpkin Muffie,84.0,11.0,45.0,3.0,26.0,1.0,240.0,15.0,290.0,2.0,0.0,1.0344827586206897,0.3448275862068966,0.9852216748768473,0.6896551724137931,0.41379310344827586,1.59,0.6896551724137931
Pumpkin Muffin,170.0,22.0,90.0,7.0,52.0,2.0,480.0,30.0,580.0,4.0,0.0,1.0344827586206897,0.3448275862068966,0.9852216748768473,0.6896551724137931,0.48275862068965514,2.19,0.6896551724137931
Triple Berry Scone,,15.0,58.0,6.0,29.0,1.0,620.0,55.0,390.0,10.0,0.0,0.9914529914529915,0.9401709401709402,0.999000999000999,1.3247863247863247,0.6153846153846154,2.59,2.564102564102564
Triple Chocolate Cookie with Walnuts,,13.0,53.0,5.0,44.0,6.0,125.0,10.0,320.0,6.0,0.0,1.1041666666666667,0.20833333333333334,1.0551948051948052,0.32552083333333337,0.625,2.69,1.875
Wild Blueberry Mini Scone,,6.0,21.0,3.0,9.0,1.0,300.0,25.0,150.0,4.0,0.0,0.9333333333333335,1.1111111111111112,1.0389610389610389,1.6666666666666667,0.8,2.59,2.666666666666667
Wild Blueberry Scone,113.0,19.0,64.0,8.0,26.0,1.0,900.0,70.0,460.0,12.0,0.5,0.927536231884058,1.0144927536231885,1.0728402032749857,1.6304347826086958,0.6956521739130435,2.59,2.608695652173913
Asiago Cheese Focaccia Loaf,,3.0,24.0,6.0,0.0,1.0,300.0,5.0,150.0,1.0,0.0,1.0666666666666667,0.22222222222222224,0.5194805194805194,1.6666666666666667,1.6,4.49,0.6666666666666667
Black Pepper Focaccia Loaf,,3.0,26.0,5.0,0.0,1.0,390.0,0.0,150.0,0.0,0.0,1.1555555555555557,0.0,0.5194805194805194,2.166666666666667,1.3333333333333333,3.09,0.0
Brioche Roll,,7.0,31.0,7.0,5.0,1.0,300.0,50.0,220.0,4.0,0.0,0.9393939393939393,1.5151515151515151,0.8264462809917354,1.1363636363636362,1.2727272727272725,5.29,1.8181818181818181
Challah Loaf,,5.0,29.0,6.0,4.0,1.0,270.0,60.0,190.0,1.0,0.0,1.0175438596491229,2.1052631578947367,0.683526999316473,1.1842105263157896,1.263157894736842,3.09,0.5263157894736842
Cinnamon Raisin Swirl Loaf,,6.0,31.0,5.0,12.0,1.0,190.0,30.0,190.0,3.0,0.0,1.087719298245614,1.0526315789473684,0.8202323991797676,0.8333333333333334,1.0526315789473684,4.69,1.5789473684210527
Classic White Loaf,,2.0,28.0,5.0,2.0,1.0,280.0,5.0,150.0,1.0,0.0,1.2444444444444445,0.22222222222222224,0.34632034632034636,1.5555555555555556,1.3333333333333333,4.59,0.6666666666666667
Cranberry Walnut Miche Loaf,,2.5,25.0,6.0,4.0,2.0,250.0,0.0,140.0,0.0,0.0,1.1904761904761905,0.0,0.46382189239332094,1.4880952380952381,1.7142857142857144,2.19,0.0
French Baguette,,0.5,29.0,5.0,0.0,1.0,360.0,0.0,150.0,0.0,0.0,1.288888888888889,0.0,0.08658008658008659,2.0,1.3333333333333333,2.99,0.0
Sourdough Bread Bowl,,4.5,130.0,27.0,1.0,4.0,1160.0,0.0,670.0,0.0,0.0,1.2935323383084578,0.0,0.1744524132583834,1.4427860696517412,1.6119402985074627,1.99,0.0
Sourdough Loaf,,0.5,28.0,5.0,0.0,1.0,290.0,0.0,140.0,0.0,0.0,1.3333333333333335,0.0,0.09276437847866419,1.7261904761904765,1.4285714285714284,3.59,0.0
Sprouted Grain Roll,,1.0,33.0,6.0,3.0,3.0,360.0,0.0,170.0,0.0,0.0,1.2941176470588236,0.0,0.15278838808250572,1.7647058823529413,1.4117647058823528,0.99,0.0
Whole Grain Farmstyle Loaf,,0.0,18.0,4.0,0.0,2.0,240.0,0.0,90.0,0.0,0.0,1.3333333333333335,0.0,0.0,2.2222222222222223,1.777777777777778,3.69,0.0
Whole Grain Flatbread,,7.0,29.0,5.0,3.0,3.0,250.0,15.0,200.0,4.0,0.0,0.9666666666666667,0.5,0.9090909090909092,1.0416666666666667,1.0,3.69,2.0
Frozen Caramel,,23.0,82.0,7.0,69.0,0.0,190.0,70.0,560.0,14.0,0.5,0.9761904761904763,0.8333333333333334,1.0667903525046383,0.2827380952380953,0.5,4.79,2.5
Frozen Mocha,,19.0,84.0,7.0,63.0,2.0,115.0,55.0,530.0,11.0,0.0,1.0566037735849056,0.6918238993710693,0.9311443273707424,0.1808176100628931,0.5283018867924528,4.79,2.0754716981132075
Mango Smoothie,460.0,5.0,50.0,13.0,44.0,2.0,50.0,15.0,290.0,3.5,0.0,1.149425287356322,0.3448275862068966,0.4478280340349306,0.14367816091954025,1.793103448275862,4.29,1.206896551724138
Signature Hot Chocolate,,13.0,85.0,12.0,63.0,3.0,250.0,40.0,510.0,8.0,0.0,1.1111111111111112,0.5228758169934641,0.6620830150241915,0.4084967320261438,0.9411764705882353,7.19,1.5686274509803921
Strawberry Banana Smoothie,,3.0,52.0,6.0,38.0,4.0,30.0,10.0,250.0,1.5,0.0,1.3866666666666667,0.26666666666666666,0.3116883116883117,0.1,0.96,4.29,0.6
Strawberry Smoothie,460.0,5.0,47.0,13.0,42.0,3.0,55.0,15.0,280.0,3.0,0.0,1.119047619047619,0.35714285714285715,0.46382189239332094,0.1636904761904762,1.8571428571428572,3.79,1.0714285714285714
Superfruit Smoothie with Greek yogurt,,5.0,33.0,12.0,30.0,4.0,45.0,15.0,230.0,3.0,0.0,0.9565217391304348,0.43478260869565216,0.564652738565782,0.16304347826086957,2.0869565217391304,4.29,1.3043478260869565
"Bacon Turkey Bravo Sandwich on Tomato Basil, Half",,12.0,28.0,23.0,3.0,2.0,770.0,50.0,310.0,4.5,0.0,0.6021505376344086,1.075268817204301,1.0054461667364893,2.0698924731182795,2.967741935483871,5.69,1.4516129032258065
"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole",,24.0,57.0,46.0,6.0,3.0,1540.0,100.0,630.0,9.0,0.0,0.6031746031746031,1.0582010582010581,0.9894867037724181,2.037037037037037,2.920634920634921,7.69,1.4285714285714286
"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Half",,21.0,28.0,21.0,2.0,3.0,870.0,70.0,380.0,7.0,0.0,0.49122807017543857,1.2280701754385965,1.4354066985645932,1.907894736842105,2.2105263157894735,6.19,1.8421052631578945
"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole",,42.0,56.0,43.0,4.0,6.0,1730.0,140.0,770.0,14.0,0.0,0.48484848484848486,1.2121212121212122,1.4167650531286895,1.8722943722943723,2.2337662337662336,8.79,1.8181818181818181
"Four Cheese Grilled Cheese on Country Rustic, Half",,14.0,30.0,16.0,0.0,1.0,580.0,50.0,310.0,9.0,0.0,0.6451612903225806,1.075268817204301,1.1730205278592374,1.5591397849462365,2.064516129032258,4.69,2.903225806451613
